id_hog,id_per,id_via,sexo,trabajo,carnet,hora_ini,hora_fin,mot_origen,mot_destino,vehiculo,distancia,edad,num_veh,num_miembros_fam,num_adultos,pueblo_dest,pueblo_orig
3486950,1,1,1,1,4,630,700,1,2,11,14.8760001,27,2,1,1,079,074
3486950,1,2,1,1,4,1500,1530,2,1,11,14.8760001,27,2,1,1,074,079
3487386,1,1,1,1,4,808,810,1,2,24,0.09791688,39,1,1,1,074,074
3487386,1,2,1,1,4,2013,2015,2,1,24,0.09791688,39,1,1,1,074,074
3487527,1,1,1,1,4,1000,1005,1,9,24,0.553517284,25,1,1,1,074,074
3487527,1,2,1,1,4,1145,1150,9,1,24,0.553517284,25,1,1,1,074,074
3487527,1,3,1,1,4,1430,1445,1,2,11,1.459894925,25,1,1,1,074,074
3487527,1,4,1,1,4,2130,2145,2,1,11,1.459894925,25,1,1,1,074,074
3487629,1,1,1,1,1,1450,1505,1,2,24,0.695347149,21,1,1,0,074,074
3487629,1,2,1,1,1,1630,1645,2,1,24,0.695347149,21,1,1,0,074,074
3487629,1,3,1,1,1,1850,1905,1,10,4,2.218901559,21,1,1,0,074,074
3487629,1,4,1,1,1,2200,2215,10,1,2,2.218901559,21,1,1,0,074,074
3487635,1,1,1,1,4,730,810,1,2,12,55.64097446,25,1,1,1,045,074
3487635,1,2,1,1,4,1800,1840,2,2,12,55.1345601,25,1,1,1,007,045
3487635,1,3,1,1,4,1840,1850,2,1,11,6.251230983,25,1,1,1,074,007
3487759,1,1,2,1,4,900,940,1,2,11,25.22447344,38,1,1,1,079,074
3487759,1,2,2,1,4,1600,1630,2,10,4,13.49864318,38,1,1,1,079,079
3487759,1,3,2,1,4,2100,2130,10,10,4,4.850453583,38,1,1,1,079,079
3487759,1,4,2,1,4,2130,2200,10,1,11,19.12028818,38,1,1,1,074,079
3487969,1,1,1,1,4,600,800,1,2,1,34.68251153,28,2,1,1,080,074
3487969,1,2,1,1,4,1830,2030,2,1,1,34.68251153,28,2,1,1,074,080
3488078,1,1,1,1,4,530,700,1,2,20,19.76802072,55,1,1,1,079,074
3488078,1,2,1,1,4,1430,1600,2,1,20,19.76802072,55,1,1,1,074,079
3488327,1,1,1,1,4,745,800,1,9,11,1.773237613,34,1,1,1,074,074
3488476,1,1,1,1,4,539,545,1,2,11,0.656465872,50,1,1,1,074,074
3488476,1,2,1,1,4,1834,1840,2,1,11,0.656465872,50,1,1,1,074,074
3488554,1,1,1,1,4,620,700,1,2,11,17.3837242,31,1,1,1,079,074
3488554,1,2,1,1,4,1500,1530,2,1,11,17.3837242,31,1,1,1,074,079
3488554,1,3,1,1,4,1755,1830,1,5,14,36.01865474,31,1,1,1,022,074
3488554,1,4,1,1,4,1950,2025,5,1,14,36.01865474,31,1,1,1,074,022
3489238,1,1,1,1,4,630,645,1,2,11,5.410790556,31,3,1,1,074,074
3489238,1,2,1,1,4,1300,1315,2,1,11,5.410790556,31,3,1,1,074,074
3489342,1,1,2,1,1,1000,1020,1,2,4,2.847876079,54,1,1,1,074,074
3489342,1,2,2,1,1,1300,1320,2,1,4,2.847876079,54,1,1,1,074,074
3489382,1,1,2,1,4,830,850,1,2,11,9.449358391,39,2,1,1,079,074
3489382,1,2,2,1,4,1900,1940,2,1,11,9.449358391,39,2,1,1,074,079
3489467,1,1,1,1,4,730,755,1,2,11,11.06837281,50,1,1,1,079,074
3489467,1,2,1,1,4,1800,1825,2,1,11,11.06837281,50,1,1,1,074,079
3489467,1,3,1,1,4,2200,2210,1,7,11,1.789661654,50,1,1,1,074,074
3489467,1,4,1,1,4,2215,2225,7,1,11,1.789661654,50,1,1,1,074,074
3489477,1,1,1,1,4,700,800,1,2,11,23.4532696,29,3,1,1,079,074
3489477,1,2,1,1,4,1400,1500,2,1,11,23.4532696,29,3,1,1,074,079
3489477,1,3,1,1,4,1700,1730,1,2,11,23.4532696,29,3,1,1,079,074
3489477,1,4,1,1,4,2000,2030,2,1,11,23.4532696,29,3,1,1,074,079
3489670,1,1,2,1,1,600,700,1,2,1,8.562755737,48,0,1,1,022,074
3489670,1,2,2,1,1,1030,1130,2,3,4,8.977157552,48,0,1,1,007,022
3489670,1,3,2,1,1,1400,1430,3,1,4,6.661959501,48,0,1,1,074,007
3489778,1,1,2,1,4,730,750,1,10,11,10.37602119,36,2,1,1,065,074
3489778,1,2,2,1,4,750,810,10,2,11,2.378155899,36,2,1,1,065,065
3489778,1,3,2,1,4,1500,1520,2,7,11,2.378155899,36,2,1,1,065,065
3489778,1,4,2,1,4,1520,1550,7,1,11,10.37602119,36,2,1,1,074,065
3489951,1,1,2,1,4,1700,1800,1,2,1,13.25259911,38,1,1,1,079,074
3489951,1,2,2,1,4,2230,2330,2,1,1,13.25259911,38,1,1,1,074,079
3490088,1,1,2,1,4,900,920,1,2,11,14.97703501,25,2,1,1,080,074
3490088,1,2,2,1,4,2000,2015,2,1,11,14.97703501,25,2,1,1,074,080
3490271,1,1,1,1,5,900,1000,1,3,11,16.20682299,57,2,1,1,079,074
3490271,1,2,1,1,5,1100,1120,3,3,11,5.1463032,57,2,1,1,079,079
3490271,1,3,1,1,5,1230,1250,3,3,11,17.61467235,57,2,1,1,074,079
3490271,1,4,1,1,5,1353,1400,3,1,11,0.79799968,57,2,1,1,074,074
3490305,1,1,2,1,4,715,730,1,2,11,5.247558724,33,1,1,1,079,074
3490305,1,2,2,1,4,1400,1430,2,10,11,11.01387302,33,1,1,1,092,079
3490305,1,3,2,1,4,2100,2115,10,1,11,8.126505508,33,1,1,1,074,092
3490497,1,1,1,1,4,800,900,1,2,2,21.28902356,31,2,1,1,005,074
3490497,1,2,1,1,4,1800,1900,2,1,2,21.28902356,31,2,1,1,074,005
3490513,1,1,2,2,1,1200,1215,1,5,14,0.933049928,23,1,1,0,074,074
3490513,1,2,2,2,1,1225,1245,5,2,14,5.369171434,23,1,1,0,079,074
3490513,1,3,2,2,1,1500,1645,2,1,1,5.871941999,23,1,1,0,074,079
3490684,1,1,1,1,4,900,930,1,3,11,7.10365445,48,1,1,1,006,074
3490684,1,2,1,1,4,1800,1830,3,1,11,7.10365445,48,1,1,1,074,006
3490684,1,3,1,1,4,2200,2215,1,10,11,7.224980038,48,1,1,1,006,074
3490716,1,1,2,1,4,830,925,1,2,4,12.47705976,45,1,1,1,079,074
3490716,1,2,2,1,4,1600,1650,2,1,4,12.47705976,45,1,1,1,074,079
3490716,1,3,2,1,4,1700,1710,1,6,11,1.292824626,45,1,1,1,074,074
3490716,1,4,2,1,4,1810,1815,6,1,11,1.292824626,45,1,1,1,074,074
3490805,1,1,2,1,1,855,900,1,2,24,0.264861628,49,0,1,1,074,074
3490805,1,2,2,1,1,1300,1305,2,1,24,0.264861628,49,0,1,1,074,074
3490805,1,3,2,1,1,1655,1700,1,2,24,0.264861628,49,0,1,1,074,074
3490805,1,4,2,1,1,2100,2105,2,1,24,0.264861628,49,0,1,1,074,074
3490817,1,1,2,1,4,700,730,1,2,11,3.470168191,50,2,1,1,092,074
3490817,1,2,2,1,4,1600,1615,2,1,11,3.470168191,50,2,1,1,074,092
3490817,1,3,2,1,4,1630,1640,1,10,11,2.461259709,50,2,1,1,074,074
3490817,1,4,2,1,4,1700,1715,7,1,11,2.461259709,50,2,1,1,074,074
3490828,1,1,1,1,5,600,635,1,2,11,23.82113932,47,3,1,1,006,074
3490871,1,1,1,1,5,800,830,1,2,11,10.36789471,58,3,1,1,073,074
3490871,1,2,1,1,5,1900,1930,2,1,11,10.36789471,58,3,1,1,074,073
3491207,1,1,2,1,4,1500,1545,1,2,1,11.64054351,27,3,1,1,079,074
3491207,1,2,2,1,4,2215,2305,2,1,1,11.64054351,27,3,1,1,074,079
3491310,1,1,2,1,4,855,900,1,7,24,0.231144364,43,0,1,1,074,074
3491310,1,2,2,1,4,905,910,7,1,24,0.231144364,43,0,1,1,074,074
3491310,1,3,2,1,4,1355,1400,1,10,24,0.231144364,43,0,1,1,074,074
3491310,1,4,2,1,4,1405,1410,10,1,24,0.231144364,43,0,1,1,074,074
3491310,1,5,2,1,4,2100,2115,1,9,24,0.983346446,43,0,1,1,074,074
3491310,1,6,2,1,4,2120,2215,9,1,24,0.983346446,43,0,1,1,074,074
3491410,1,1,2,1,4,800,840,1,2,1,18.82828313,55,0,1,1,079,074
3491410,1,2,2,1,4,1400,1450,2,1,1,18.82828313,55,0,1,1,074,079
3491674,1,1,2,1,4,1000,1015,1,2,11,2.713038526,61,1,1,1,074,074
3491674,1,2,2,1,4,1630,1645,2,1,11,2.713038526,61,1,1,1,074,074
3491680,1,1,1,1,4,1203,1205,1,10,24,0.04646046,26,2,1,1,074,074
3491680,1,2,1,1,4,1403,1405,10,1,24,0.04646046,26,2,1,1,074,074
3491884,1,1,2,1,4,815,820,1,3,24,0.20792783,49,1,1,1,074,074
3491884,1,2,2,1,4,1230,1245,3,1,24,0.911980675,49,1,1,1,074,074
3491884,1,3,2,1,4,1630,1645,1,3,2,0.987605999,49,1,1,1,074,074
3491884,1,4,2,1,4,2000,2010,3,5,2,0.695034213,49,1,1,1,074,074
3491884,1,5,2,1,4,2020,2030,5,1,24,0.31440007,49,1,1,1,074,074
3492479,1,1,1,1,4,200,220,1,9,24,1.269214269,34,3,1,1,074,074
3492479,1,2,1,1,4,220,240,9,1,24,1.269214269,34,3,1,1,074,074
3492479,1,3,1,1,4,855,915,1,9,24,1.269214269,34,3,1,1,074,074
3492479,1,4,1,1,4,915,935,9,1,24,1.269214269,34,3,1,1,074,074
3492479,1,5,1,1,4,935,1030,1,10,1,10.7932423,34,3,1,1,079,074
3492479,1,6,1,1,4,1110,1230,10,1,1,10.7932423,34,3,1,1,074,079
3492479,1,7,1,1,4,1630,1700,1,5,2,1.884982537,34,3,1,1,074,074
3492479,1,8,1,1,4,1730,1815,5,1,24,1.884982537,34,3,1,1,074,074
3492479,1,9,1,1,4,1825,1845,1,9,24,1.269214269,34,3,1,1,074,074
3492479,1,10,1,1,4,1850,1910,9,1,24,1.269214269,34,3,1,1,074,074
3492672,1,-1,2,1,4,-1,-1,-1,-1,-1,-1,26,2,1,1,,
3492758,1,1,1,1,4,840,905,1,7,11,1.311316361,43,1,1,1,074,074
3492758,1,2,1,1,4,905,920,7,6,11,2.010324989,43,1,1,1,074,074
3492758,1,3,1,1,4,1245,1300,6,10,24,0.844141686,43,1,1,1,074,074
3492806,1,1,1,1,4,330,340,1,2,11,5.366222249,57,1,1,1,092,074
3492806,1,2,1,1,4,1230,1245,2,1,11,5.366222249,57,1,1,1,074,092
3492892,1,1,2,1,4,830,845,1,7,11,4.688651391,38,2,1,1,065,074
3492892,1,2,2,1,4,855,910,7,2,11,2.807451258,38,2,1,1,074,065
3492892,1,3,2,1,4,1620,1645,2,7,11,2.807451258,38,2,1,1,065,074
3492892,1,4,2,1,4,1645,1700,7,7,11,3.975753855,38,2,1,1,065,065
3492892,1,5,2,1,4,1830,1845,7,1,11,2.951283265,38,2,1,1,074,065
3492939,1,1,2,1,4,1600,1620,1,2,11,7.625184067,43,1,1,1,079,074
3492939,1,2,2,1,4,2100,2130,2,1,11,7.625184067,43,1,1,1,074,079
3492968,1,1,2,1,4,1000,1035,1,10,11,23.49785938,43,1,1,1,079,074
3492968,1,2,2,1,4,1200,1300,10,1,11,23.49785938,43,1,1,1,074,079
3492968,1,3,2,1,4,1330,1355,1,2,11,7.347691378,43,1,1,1,007,074
3492968,1,4,2,1,4,2200,2225,2,1,11,7.347691378,43,1,1,1,074,007
3492968,1,5,2,1,4,2306,2310,1,8,24,0.078751334,43,1,1,1,074,074
3493211,1,1,1,1,4,1000,1015,1,6,11,6.536110793,34,2,1,1,074,074
3493211,1,2,1,1,4,1115,1130,6,1,11,6.536110793,34,2,1,1,074,074
3493211,1,3,1,1,4,1800,1805,1,5,24,0.163913066,34,2,1,1,074,074
3493211,1,4,1,1,4,1820,1825,5,9,24,0.186652576,34,2,1,1,074,074
3493211,1,5,1,1,4,1920,1930,9,1,24,0.022879066,34,2,1,1,074,074
3493282,1,1,2,1,4,830,1000,1,2,2,18.24068231,28,2,1,1,079,074
3493282,1,2,2,1,4,1500,1600,2,1,2,18.24068231,28,2,1,1,074,079
3493329,1,1,2,1,5,845,930,1,2,11,15.50677708,38,1,1,1,079,074
3493329,1,2,2,1,5,1400,1445,2,1,11,15.50677708,38,1,1,1,074,079
3493610,1,1,2,1,1,1100,1105,1,5,24,0.095104316,47,1,1,1,074,074
3493610,1,2,2,1,1,1155,1200,5,1,24,0.095104316,47,1,1,1,074,074
3493610,1,3,2,1,1,1515,1605,1,2,1,18.90507468,47,1,1,1,079,074
3493610,1,4,2,1,1,2005,2105,2,1,1,18.90507468,47,1,1,1,074,079
3493612,1,1,2,1,4,610,645,1,2,1,10.81583869,43,1,1,1,079,074
3493612,1,2,2,1,4,1400,1430,2,1,1,10.81583869,43,1,1,1,074,079
3493612,1,3,2,1,4,1745,1800,1,7,24,0.512252538,43,1,1,1,074,074
3493612,1,4,2,1,4,1900,1910,10,1,24,0.512252538,43,1,1,1,074,074
3493735,1,1,2,1,4,600,645,1,2,1,14.32346891,53,0,1,1,079,074
3493735,1,2,2,1,4,1400,1445,2,1,1,14.32346891,53,0,1,1,074,079
3493945,1,1,1,1,4,900,930,1,2,12,13.12121372,52,2,1,1,079,074
3493945,1,2,1,1,4,1400,1430,2,1,12,13.12121372,52,2,1,1,074,079
3493945,1,3,1,1,4,1630,1700,1,2,12,15.48420906,52,2,1,1,079,074
3493945,1,4,1,1,4,2000,2045,2,1,12,15.48420906,52,2,1,1,074,079
3494342,1,1,2,1,4,745,915,1,2,2,24.89759506,23,2,1,0,079,074
3494342,1,2,2,1,4,1500,1620,2,1,2,24.89759506,23,2,1,0,074,079
3494430,1,1,1,1,4,630,730,1,2,12,18.43126645,53,2,1,1,079,074
3494430,1,2,1,1,4,1800,1900,2,1,12,18.43126645,53,2,1,1,074,079
3494443,1,1,1,1,1,1330,1415,1,2,1,31.34610632,38,2,1,1,079,074
3494443,1,2,1,1,1,2100,2130,2,1,1,31.34610632,38,2,1,1,074,079
3494443,1,3,1,1,1,2135,2150,1,9,24,0,38,2,1,1,074,074
3494591,1,1,1,1,4,600,630,1,2,11,29.68493546,61,1,1,1,006,074
3494591,1,2,1,1,4,1700,1745,2,1,11,29.68493546,61,1,1,1,074,006
3494810,1,1,2,1,4,800,845,1,2,2,11.73462098,32,1,1,1,079,074
3494810,1,2,2,1,4,1900,1940,2,1,2,11.73462098,32,1,1,1,074,079
3494824,1,1,1,2,4,800,900,1,2,2,9.556959947,38,2,1,1,079,074
3494824,1,2,1,2,4,1700,1730,2,3,4,3.078987008,38,2,1,1,079,079
3494824,1,3,1,2,4,2200,2330,3,1,1,12.29701986,38,2,1,1,074,079
3494863,1,1,2,1,4,800,840,1,2,11,45.01956163,46,2,1,1,005,074
3494863,1,2,2,1,4,1440,1520,2,1,11,45.01956163,46,2,1,1,074,005
3495117,1,1,1,1,4,1100,1140,1,9,24,2.760672275,41,3,1,1,007,074
3495117,1,2,1,1,4,1140,1220,9,1,24,2.760672275,41,3,1,1,074,007
3495117,1,3,1,1,4,1800,1810,1,5,24,0.321022427,41,3,1,1,074,074
3495117,1,4,1,1,4,2000,2010,5,1,24,0.321022427,41,3,1,1,074,074
3495287,1,1,1,1,1,1000,1050,1,2,1,10.14945317,20,0,1,0,079,074
3495287,1,2,1,1,1,1800,1905,2,1,1,10.14945317,20,0,1,0,074,079
3495667,1,1,2,1,1,1000,1010,1,10,24,0.566883592,30,1,1,1,074,074
3495667,1,2,2,1,1,1015,1030,10,5,24,0.644264639,30,1,1,1,074,074
3495667,1,3,2,1,1,1100,1110,5,1,24,0.143894718,30,1,1,1,074,074
3496085,1,1,1,1,4,630,635,1,2,11,5.268469423,45,2,1,1,065,074
3496085,1,2,1,1,4,2047,2205,2,1,24,5.268469423,45,2,1,1,074,065
3496277,1,-1,2,1,4,-1,-1,-1,-1,-1,-1,52,1,1,1,,
3496402,1,1,2,1,4,740,800,1,9,24,1.853462192,52,1,1,1,074,074
3496402,1,2,2,1,4,1300,1320,9,1,24,1.853462192,52,1,1,1,074,074
3496421,1,1,2,1,1,615,800,1,2,1,20.16595982,48,1,1,1,005,074
3496421,1,2,2,1,1,1900,2015,2,1,1,20.16595982,48,1,1,1,074,005
3496527,1,1,2,1,1,800,910,1,2,4,15.46881899,38,0,1,1,079,074
3496527,1,2,2,1,1,1400,1510,2,1,4,15.46881899,38,0,1,1,074,079
3496527,1,3,2,1,1,1700,1815,1,3,4,16.45792111,38,0,1,1,079,074
3496527,1,4,2,1,1,2100,2215,3,1,4,16.45792111,38,0,1,1,074,079
3496707,1,1,2,1,4,700,800,1,2,2,19.4110908,51,0,1,1,079,074
3496707,1,2,2,1,4,1500,1600,2,1,2,19.4110908,51,0,1,1,074,079
3496822,1,1,1,1,5,630,640,1,2,11,5.488960204,43,2,1,1,007,074
3496822,1,2,1,1,5,1500,1510,2,1,11,5.488960204,43,2,1,1,074,007
3496862,1,-1,1,1,4,-1,-1,-1,-1,-1,-1,57,2,1,1,,
3496990,1,1,1,1,4,730,800,1,2,12,10.00094264,43,1,1,1,058,074
3496990,1,2,1,1,4,1915,1925,2,1,12,10.00094264,43,1,1,1,074,058
3497351,1,1,1,2,4,1148,1200,1,4,2,1.823472634,23,1,1,0,074,074
3497351,1,2,1,2,4,1418,1430,4,1,2,1.823472634,23,1,1,0,074,074
3497471,1,1,1,1,4,930,1030,1,8,4,12.56400618,22,3,1,0,079,074
3497471,1,2,1,1,4,1430,1530,8,1,4,12.56400618,22,3,1,0,074,079
3497471,1,3,1,1,4,2219,2250,1,2,11,23.62818393,22,3,1,0,006,074
3497481,1,1,1,1,4,700,820,1,2,11,10.7270155,33,1,1,1,079,074
3497481,1,2,1,1,4,1730,1750,2,1,11,10.7270155,33,1,1,1,074,079
3497608,1,1,1,1,4,956,1000,1,8,11,0.580612754,65,2,1,1,074,074
3497608,1,2,1,1,4,1226,1230,8,1,11,0.580612754,65,2,1,1,074,074
3497608,1,3,1,1,4,1330,1345,1,2,11,2.314816084,65,2,1,1,074,074
3497608,1,4,1,1,4,2100,2115,2,1,11,2.314816084,65,2,1,1,074,074
3497632,1,1,2,1,4,1630,1635,1,8,14,1.444001718,43,2,1,1,074,074
3497632,1,2,2,1,4,1900,1905,8,1,14,1.444001718,43,2,1,1,074,074
3497632,1,3,2,1,4,1930,1940,1,5,24,0.133110438,43,2,1,1,074,074
3497632,1,4,2,1,4,1950,2000,5,1,24,0.133110438,43,2,1,1,074,074
3497657,1,1,2,1,4,730,745,1,7,11,2.742568183,38,2,1,1,058,074
3497657,1,2,2,1,4,750,800,7,7,11,2.40043244,38,2,1,1,074,058
3497657,1,3,2,1,4,805,820,7,2,11,3.644196464,38,2,1,1,007,074
3497657,1,4,2,1,4,1530,1550,2,10,11,3.644196464,38,2,1,1,074,007
3497657,1,5,2,1,4,1605,1615,7,7,11,2.40043244,38,2,1,1,058,074
3497657,1,6,2,1,4,1620,1630,7,1,11,2.742568183,38,2,1,1,074,058
3497673,1,1,1,1,4,630,715,1,2,4,6.183211792,44,1,1,1,079,074
3497673,1,2,1,1,4,1730,1810,2,1,2,6.183211792,44,1,1,1,074,079
3497802,1,1,1,1,4,1300,1400,1,8,2,21.20507593,63,1,1,1,079,074
3497802,1,2,1,1,4,1700,1715,8,8,24,0,63,1,1,1,079,079
3497802,1,3,1,1,4,2110,2220,8,1,2,21.20507593,63,1,1,1,074,079
3497997,1,1,1,1,5,1300,1310,1,8,24,0.342592568,59,1,1,1,074,074
3497997,1,2,1,1,5,1400,1410,8,1,24,0.342592568,59,1,1,1,074,074
3498178,1,1,2,2,4,700,730,1,2,11,8.575440895,35,2,1,1,079,074
3498178,1,2,2,2,4,1500,1520,2,1,11,8.575440895,35,2,1,1,074,079
3498301,1,1,2,1,4,900,1000,1,2,1,19.19593576,32,1,1,1,079,074
3498301,1,2,2,1,4,1600,1715,2,1,2,19.19593576,32,1,1,1,074,079
3498327,1,1,2,1,1,830,930,1,3,3,3.038945509,30,0,1,1,074,074
3498327,1,2,2,1,1,1300,1320,3,3,24,0.943779984,30,0,1,1,074,074
3498327,1,3,2,1,1,1540,1635,3,1,2,2.930950948,30,0,1,1,074,074
3498327,1,4,2,1,1,1900,1905,1,5,24,0.172834053,30,0,1,1,074,074
3498327,1,5,2,1,1,1915,1920,5,1,24,0.172834053,30,0,1,1,074,074
3498327,1,6,2,1,1,1925,1945,1,1,24,0,30,0,1,1,074,074
3498330,1,1,2,1,4,800,900,1,2,1,13.28803064,44,2,1,1,079,074
3498330,1,2,2,1,4,1900,2000,2,1,1,13.28803064,44,2,1,1,074,079
3498560,1,1,2,1,4,730,750,1,2,11,3.388142431,56,2,1,1,079,074
3498560,1,2,2,1,4,1530,1545,2,2,11,3.388142431,56,2,1,1,074,079
3498560,1,3,2,1,4,1800,1840,2,8,4,10.41958498,56,2,1,1,079,074
3498560,1,4,2,1,4,1930,2130,8,1,4,10.41958498,56,2,1,1,074,079
3498561,1,1,2,1,4,700,800,1,2,4,13.30031451,52,2,1,1,079,074
3498561,1,2,2,1,4,1700,1800,2,1,4,13.30031451,52,2,1,1,074,079
3498629,1,1,1,1,4,900,920,1,2,24,0.027216804,51,1,1,1,074,074
3498629,1,2,1,1,4,1345,1405,2,1,24,0.027216804,51,1,1,1,074,074
3498629,1,3,1,1,4,1630,1650,1,2,24,0.027216804,51,1,1,1,074,074
3498629,1,4,1,1,4,2030,2050,2,1,24,0.027216804,51,1,1,1,074,074
3498744,1,1,2,1,1,1200,1230,1,5,24,0.279283071,20,2,1,0,074,074
3498744,1,2,2,1,1,1300,1330,5,1,24,0.279283071,20,2,1,0,074,074
3498761,1,1,2,1,1,800,930,1,2,2,11.50010028,55,1,1,1,022,074
3498761,1,2,2,1,1,1900,2030,2,1,2,11.50010028,55,1,1,1,074,022
3498761,1,3,2,1,1,2111,2115,1,11,24,0.068244655,55,1,1,1,074,074
3498761,1,4,2,1,1,2226,2230,11,1,24,0.068244655,55,1,1,1,074,074
3499420,1,1,1,1,4,745,810,1,2,11,11.94769786,61,4,1,1,092,074
3499420,1,2,1,1,4,1800,1820,2,1,11,11.94769786,61,4,1,1,074,092
3499433,1,1,1,1,4,700,725,1,2,11,21.50471159,45,1,1,1,148,074
3499433,1,2,1,1,4,1700,1725,2,1,11,21.50471159,45,1,1,1,074,148
3499753,1,1,2,1,4,700,900,1,2,11,21.19396654,33,3,1,1,079,074
3499753,1,2,2,1,4,1600,1645,2,3,11,11.96819776,33,3,1,1,115,079
3499753,1,3,2,1,4,2200,2230,3,1,11,16.38925021,33,3,1,1,074,115
3499900,1,1,1,1,5,600,615,1,2,8,1.527409518,44,2,1,1,074,074
3499900,1,2,1,1,5,1238,1305,2,1,24,1.527409518,44,2,1,1,074,074
3499920,1,1,2,1,4,1430,1445,1,2,11,12.46105706,26,2,1,1,079,074
3499920,1,2,2,1,4,2315,2330,2,1,11,12.46105706,26,2,1,1,074,079
3500073,1,-1,1,1,4,-1,-1,-1,-1,-1,-1,37,1,1,1,,
3500175,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,58,0,1,1,,
3500706,1,1,2,1,1,700,810,1,2,1,17.25705446,64,2,1,1,079,074
3500706,1,2,2,1,1,1530,1645,2,1,3,17.25705446,64,2,1,1,074,079
3500706,1,3,2,1,1,1900,1920,1,6,2,3.098113093,64,2,1,1,074,074
3500706,1,4,2,1,1,2000,2050,6,1,2,3.098113093,64,2,1,1,074,074
3500893,1,1,1,2,4,737,805,1,2,1,31.96123602,48,2,1,1,079,074
3500893,1,2,1,2,4,1400,1520,2,1,1,31.96123602,48,2,1,1,074,079
3500999,1,1,2,1,4,800,830,1,2,11,32.76316322,52,3,1,1,073,074
3500999,1,2,2,1,4,1530,1600,2,1,11,32.76316322,52,3,1,1,074,073
3501127,1,1,1,1,4,915,925,1,2,11,1.278208328,66,2,1,1,074,074
3501127,1,2,1,1,4,1415,1425,2,1,11,1.278208328,66,2,1,1,074,074
3501127,1,3,1,1,4,1545,1555,1,2,11,1.278208328,66,2,1,1,074,074
3501127,1,4,1,1,4,2200,2210,2,1,11,1.278208328,66,2,1,1,074,074
3501298,1,1,2,1,4,700,830,1,2,2,17.75392416,42,2,1,1,079,074
3501298,1,2,2,1,4,1600,1730,2,1,2,17.75392416,42,2,1,1,074,079
3501349,1,1,1,1,4,230,245,1,2,24,1.328664598,41,0,1,1,074,074
3501449,1,1,1,1,4,1400,1425,1,2,11,17.00443093,57,1,1,1,079,074
3501449,1,2,1,1,4,2330,2355,2,1,11,17.00443093,57,1,1,1,074,079
3501681,1,1,2,1,4,900,945,1,2,1,15.06160029,44,0,1,1,079,074
3501681,1,2,2,1,4,1400,1445,2,1,1,15.06160029,44,0,1,1,074,079
3501688,1,1,1,1,5,650,655,1,2,11,3.356327528,62,2,1,1,058,074
3501688,1,2,1,1,5,1400,1410,2,1,11,3.356327528,62,2,1,1,074,058
3501827,1,1,1,1,4,1400,1420,1,2,11,15.06153988,51,2,1,1,022,074
3501827,1,2,1,1,4,2200,2230,2,1,11,15.06153988,51,2,1,1,074,022
3502320,1,1,1,1,5,700,745,1,2,11,12.89598822,61,2,1,1,079,074
3502320,1,2,1,1,5,1715,1815,2,1,11,12.89598822,61,2,1,1,074,079
3502320,1,3,1,1,5,1830,1835,1,5,24,0.197377267,61,2,1,1,074,074
3502320,1,4,1,1,5,1950,2000,5,1,24,0.197377267,61,2,1,1,074,074
3502352,1,1,1,1,4,851,855,1,7,11,0.456726827,47,2,1,1,074,074
3502352,1,2,1,1,4,900,920,7,2,11,4.471645919,47,2,1,1,079,074
3502352,1,3,1,1,4,1900,1920,2,1,11,4.818951908,47,2,1,1,074,079
3502371,1,1,1,1,4,830,855,1,2,11,11.20780952,57,2,1,1,079,074
3502371,1,2,1,1,4,1900,1920,2,1,11,11.20780952,57,2,1,1,074,079
3502619,1,1,2,1,4,640,650,1,2,24,0.357631744,55,2,1,1,074,074
3502619,1,2,2,1,4,900,915,2,1,24,0.357631744,55,2,1,1,074,074
3502619,1,3,2,1,4,1300,1315,1,2,24,0.357631744,55,2,1,1,074,074
3502619,1,4,2,1,4,1630,1645,2,1,24,0.357631744,55,2,1,1,074,074
3502619,1,5,2,1,4,1812,1820,1,6,11,1.623914327,55,2,1,1,074,074
3502619,1,6,2,1,4,1900,1930,6,1,11,1.623914327,55,2,1,1,074,074
3502623,1,1,1,1,4,900,930,1,2,11,23.84230552,42,2,1,1,006,074
3502623,1,2,1,1,4,1352,1415,2,1,11,23.84230552,42,2,1,1,074,006
3502623,1,3,1,1,4,1900,1930,1,10,11,7.31708055,42,2,1,1,115,074
3502623,1,4,1,1,4,1945,2000,7,1,11,7.31708055,42,2,1,1,074,115
3503187,1,1,2,1,4,745,800,1,2,11,5.431952883,40,5,1,1,007,074
3503187,1,2,2,1,4,1400,1410,2,1,11,5.431952883,40,5,1,1,074,007
3503187,1,3,2,1,4,1715,1730,1,9,11,2.402850064,40,5,1,1,058,074
3503187,1,4,2,1,4,1900,1910,9,1,11,2.402850064,40,5,1,1,074,058
3503214,1,1,2,1,4,800,830,1,2,11,24.68852976,62,2,1,1,148,074
3503214,1,2,2,1,4,1730,1800,2,1,11,24.68852976,62,2,1,1,074,148
3503214,1,3,2,1,4,1905,1930,1,9,24,1.397747995,62,2,1,1,074,074
3503214,1,4,2,1,4,2100,2120,9,1,24,1.397747995,62,2,1,1,074,074
3503304,1,1,2,1,4,730,825,1,2,11,28.83602264,44,2,1,1,005,074
3503304,1,2,2,1,4,1800,1930,2,1,11,28.83602264,44,2,1,1,074,005
3503344,1,1,1,1,4,700,800,1,2,11,21.11056901,45,1,1,1,079,074
